,index,Series,Country,Year,Value
498,BWA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Botswana,2017,50.5379981994629
499,PHL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Philippines,2017,57.6319999694824
500,TUN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Tunisia,2017,39.7779998779297
501,SRB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Serbia,2017,46.7639999389648
502,ECU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Ecuador,2017,65.5329971313477
503,SWZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Eswatini,2017,39.435001373291
504,MRT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Mauritania,2017,36.8499984741211
505,NGA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Nigeria,2017,54.951000213623
506,SLB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Solomon Islands,2017,83.3539962768555
507,GTM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Guatemala,2017,59.4410018920898
509,TUR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Türkiye,2017,47.0779991149902
510,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Comoros,2017,40.701000213623
511,MWI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Malawi,2017,64.265998840332
512,AZE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Azerbaijan,2017,61.9500007629395
513,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Colombia,2017,62.7789993286133
514,ALB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Albania,2017,50.1520004272461
515,LBY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Libya,2017,38.4290008544922
516,DOM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Dominican Republic,2017,58.734001159668
517,GEO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Georgia,2017,56.9819984436035
518,LBR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Liberia,2017,74.5220031738281
519,LKA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Sri Lanka,2017,51.8030014038086
520,KAZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Kazakhstan,2017,66.7890014648438
522,VUT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Vanuatu,2017,68.0759963989258
523,WSM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Samoa,2017,48.9329986572266
524,CAF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Central African Republic,2017,66.625
525,PSE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",West Bank and Gaza Strip,2017,32.701000213623
526,UKR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Ukraine,2017,50.9580001831055
527,TCD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Chad,2017,59.8199996948242
528,IRQ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Iraq,2017,36.4360008239746
529,SEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Senegal,2017,44.1230010986328
530,ARG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Argentina,2017,53.898998260498
532,MDG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Madagascar,2017,84.25
533,NAM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Namibia,2017,46.7459983825684
534,BRA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Brazil,2017,55.5419998168945
535,MMR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Myanmar,2017,61.1769981384277
536,GNB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Guinea-Bissau,2017,54.2970008850098
537,IDN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Indonesia,2017,64.1689987182617
538,GIN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Guinea,2017,51.6360015869141
539,IRN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Iran,2017,38.390998840332
540,PRY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Paraguay,2017,66.963996887207
541,BOL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Bolivia,2017,66.125
542,FJI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Fiji,2017,55.0289993286133
543,UZB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Uzbekistan,2017,53.5340003967285
544,CMR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Cameroon,2017,69.390998840332
545,LSO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Lesotho,2017,53.882999420166
546,BIH,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Bosnia and Herzegovina,2017,36.7109985351563
547,BEN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Benin,2017,63.0699996948242
548,SOM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Somalia,2017,10.7950000762939
549,MYS,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Malaysia,2017,37.0019989013672
550,CHN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",China (People's Republic of),2017,45.9690017700195
551,IND,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",India,2017,20.8430004119873
552,NER,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Niger,2017,61.4599990844727
553,UGA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Uganda,2017,52.5270004272461
554,HTI,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Haiti,2017,23.9409999847412
556,TZA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Tanzania,2017,69.0820007324219
557,GUY,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Guyana,2017,36.1510009765625
558,BFA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Burkina Faso,2017,47.1020011901855
559,ZAF,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",South Africa,2017,17.9750003814697
560,DJI,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Djibouti,2017,3.84599995613098
561,SSD,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",South Sudan,2017,49.9259986877441
562,JOR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Jordan,2017,18.8390007019043
563,DZA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Algeria,2017,17.9589996337891
564,STP,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Sao Tome and Principe,2017,27.6110000610352
565,JAM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Jamaica,2017,28.5340003967285
566,AFG,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Afghanistan,2017,32.4879989624023
567,MDV,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Maldives,2017,43.2680015563965
568,CUB,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Cuba,2017,39.0169982910156
569,VNM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Viet Nam,2017,52.507999420166
570,AGO,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Angola,2017,47.9420013427734
571,BGD,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Bangladesh,2017,35.5209999084473
572,TJK,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Tajikistan,2017,22.0240001678467
573,BDI,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Burundi,2017,51.398998260498
574,MUS,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Mauritius,2017,30.8530006408691
575,KHM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Cambodia,2017,60.0190010070801
578,BLZ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Belize,2017,39.8089981079102
579,MEX,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Mexico,2017,40.7290000915527
580,EGY,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Egypt,2017,19.5939998626709
581,CPV,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Cabo Verde,2017,24.5970001220703
582,MAR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Morocco,2017,22.1070003509521
583,SLE,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Sierra Leone,2017,29.7019996643066
584,MKD,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",North Macedonia,2017,17.2840003967285
585,TGO,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Togo,2017,22.8610000610352
586,GAB,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Gabon,2017,11.2720003128052
587,GMB,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Gambia,2017,37.9869995117188
588,LAO,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Lao People's Democratic Republic,2017,46.5870018005371
589,MNG,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Mongolia,2017,22.1900005340576
590,ZMB,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Zambia,2017,30.2409992218018
591,ZWE,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Zimbabwe,2017,45.8790016174316
592,MDA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Moldova,2017,18.3330001831055
593,ETH,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Ethiopia,2017,68.6039962768555
595,GHA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Ghana,2017,40.1440010070801
596,CRI,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Costa Rica,2017,33.7610015869141
597,CIV,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Côte d'Ivoire,2017,42.1150016784668
598,ARM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Armenia,2017,31.1180000305176
599,SDN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Sudan,2017,18.507999420166
600,COG,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Congo,2017,25.7929992675781
601,VCT,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Saint Vincent and the Grenadines,2017,33.2630004882813
602,TLS,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Timor-Leste,2017,35.1749992370605
603,THA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Thailand,2017,39.0130004882813
604,SYR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Syrian Arab Republic,2017,21.9750003814697
605,BLR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Belarus,2017,43.8330001831055
607,LBN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Lebanon,2017,29.4740009307861
608,HND,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Honduras,2017,49.0410003662109
609,YEM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Yemen,2017,19.7870006561279
610,TON,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Tonga,2017,26.9540004730225
611,PRK,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Democratic People's Republic of Korea,2017,61.9589996337891
612,NPL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Nepal,2017,23.6609992980957
613,RWA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Rwanda,2017,36.0800018310547
614,COD,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Democratic Republic of the Congo,2017,32.7700004577637
615,MOZ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Mozambique,2017,57.4599990844727
616,SLV,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",El Salvador,2017,38.9199981689453
617,MLI,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Mali,2017,57.5180015563965
618,PER,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Peru,2017,57.0270004272461
619,GNQ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Equatorial Guinea,2017,23.8490009307861
620,BTN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Bhutan,2017,25.2250003814697
621,LCA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Saint Lucia,2017,33.8339996337891
622,KEN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Kenya,2017,40.1510009765625
623,KGZ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Kyrgyzstan,2017,36.8800010681152
624,NIC,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Nicaragua,2017,47.8569984436035
626,PNG,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Papua New Guinea,2017,33.3019981384277
627,TKM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Turkmenistan,2017,24.6790008544922
628,ERI,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Eritrea,2017,62.5550003051758
629,SUR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Suriname,2017,28.1399993896484
630,PAK,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Pakistan,2017,37.1469993591309
631,PAN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Panama,2017,37.1580009460449
632,VEN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Venezuela,2017,29.2880001068115
633,MNE,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Montenegro,2017,21.2450008392334
